AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,authors
0,1,9,8,0,4,3,2,0,2,0,1,0,8,2,1,2,0,0,0,0,24,0,0,14,0,1,1,1,69,9,1,1,0,2,1,0,0,5,0,0,8,1,78,12,0,8,1,1,3,0,2,3,0,16,0,5,11,1,0,3,0,12,0,3,6,2,fuhuoyeyou
0,1,5,28,0,0,2,2,0,2,0,1,2,2,2,4,2,0,0,0,0,12,0,6,13,0,1,1,1,87,3,1,1,0,2,1,0,0,4,0,0,9,1,82,17,0,2,1,1,3,0,2,0,0,21,0,4,0,1,0,3,0,7,0,3,6,3,fuhuoyeyou
0,1,16,28,1,0,3,2,0,2,0,1,0,3,2,4,2,0,0,0,0,23,0,1,11,0,4,1,1,91,14,1,1,0,2,4,1,0,7,0,0,8,1,118,41,2,3,1,1,3,0,2,6,0,16,0,3,13,1,0,3,0,17,0,3,6,1,fuhuoyeyou
0,1,0,3,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,4,0,0,6,0,1,1,1,15,2,1,1,0,2,1,0,0,1,0,0,7,1,12,6,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,fuhuoyeyou
0,1,0,19,0,0,18,2,0,2,0,1,0,17,2,10,2,0,0,0,0,37,0,0,12,1,1,1,1,103,17,1,1,0,2,1,7,0,6,0,0,9,1,87,17,8,17,1,1,3,0,2,1,0,20,0,5,1,1,0,3,0,13,0,3,6,2,Fumiya
0,1,0,59,0,2,30,2,0,2,0,1,0,4,2,46,2,0,8,0,0,60,0,1,18,7,1,1,1,224,25,1,1,0,2,1,14,0,16,0,0,9,1,229,49,21,4,1,1,3,0,2,2,0,20,0,10,3,1,0,3,0,16,0,3,6,0,Fumiya
0,1,0,7,0,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,10,0,2,9,0,1,1,1,42,6,1,1,0,2,1,0,0,1,0,0,8,1,33,3,0,1,1,1,3,0,2,0,0,19,0,3,1,1,0,3,0,1,0,3,6,1,Fumiya
0,1,17,13,0,0,2,2,0,2,0,1,0,1,2,3,2,0,0,0,0,9,0,0,11,0,1,1,1,58,9,1,1,0,2,1,0,0,6,0,0,7,1,62,24,0,1,1,1,3,0,2,0,0,16,0,2,3,1,0,3,0,11,0,3,6,0,Fumiya
0,1,0,5,0,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,9,0,0,10,0,1,1,1,38,6,1,1,0,2,1,0,0,3,0,0,8,1,28,5,0,1,1,1,3,0,2,1,0,19,0,3,1,1,0,3,0,4,0,3,6,0,Fumiya
0,1,0,15,0,5,12,2,0,2,0,1,0,12,2,20,2,0,0,0,0,37,0,0,15,0,1,1,1,106,20,1,1,0,2,1,8,0,7,0,0,7,1,96,14,6,12,1,1,3,0,2,0,0,16,0,2,2,1,0,3,0,8,0,3,6,1,Fumiya
0,1,0,12,0,9,8,2,0,2,0,1,0,7,10,17,12,0,0,1,0,35,0,2,22,0,1,7,7,100,18,7,7,2,8,2,3,26,6,0,0,10,2,91,17,2,7,7,7,3,0,7,0,0,19,0,10,2,22,1,27,0,8,5,4,7,0,Fumiya
0,1,16,35,0,1,2,2,0,2,0,1,0,1,2,8,2,0,0,0,0,13,0,1,14,0,1,1,1,104,16,1,1,0,2,1,0,0,8,0,0,7,1,96,24,0,1,1,1,3,0,2,3,0,16,0,2,1,1,0,3,0,13,0,3,6,1,Fumiya
0,1,0,20,0,3,5,2,0,2,0,1,0,9,2,12,2,0,0,0,0,25,0,1,17,0,1,1,1,86,16,1,1,0,2,1,3,0,7,0,0,8,1,77,19,1,9,1,1,3,0,2,4,0,17,0,3,1,1,0,3,0,10,0,3,6,0,Fumiya
0,1,0,50,0,0,7,2,0,2,0,1,0,6,2,14,2,0,0,0,0,32,0,0,17,2,1,1,1,129,18,1,1,0,2,1,3,0,6,0,0,9,1,114,24,7,6,1,1,3,0,2,10,0,22,0,5,2,1,0,3,0,8,0,3,6,0,fuqinho
0,1,0,0,0,0,5,2,0,2,0,1,0,1,2,0,2,0,0,0,0,3,0,0,6,0,1,1,1,8,3,1,1,0,2,1,1,0,0,0,0,7,1,9,2,1,1,1,1,3,0,2,0,0,16,0,2,1,1,0,3,0,0,0,3,6,0,fuqinho
0,1,0,18,0,0,5,2,0,2,0,1,0,5,2,9,2,0,0,0,0,20,0,3,14,0,1,1,1,76,14,1,1,0,2,1,1,2,5,0,0,10,1,61,57,4,5,1,1,3,0,2,4,0,23,0,5,2,1,0,3,0,8,0,3,6,1,fuqinho
0,1,0,11,0,0,3,2,0,2,0,1,0,2,2,15,2,0,0,0,0,22,0,0,12,0,1,1,1,67,8,1,1,0,2,1,1,0,3,0,0,8,1,61,10,0,2,1,1,3,0,2,2,0,19,0,3,2,1,0,3,0,6,0,3,6,0,fuqinho
0,1,0,21,0,0,4,2,0,2,0,1,0,1,2,8,2,0,0,0,0,15,0,1,10,0,1,1,1,70,15,1,1,0,2,1,2,0,4,0,0,8,1,68,14,0,1,1,1,3,0,2,7,0,19,0,3,1,1,0,3,0,4,0,3,6,0,fuqinho
0,1,0,18,1,0,6,2,0,2,0,1,0,3,2,8,2,0,0,0,0,18,0,2,13,0,1,1,1,72,14,1,1,0,2,1,2,0,5,0,0,7,1,72,12,2,3,1,1,3,0,2,3,0,16,0,2,4,1,0,3,0,5,0,3,6,0,fuqinho
0,1,0,16,0,0,4,2,0,2,0,1,0,3,2,22,2,0,0,0,0,28,0,1,12,0,1,1,1,92,13,1,1,0,2,1,2,0,6,0,0,8,1,86,14,2,3,1,1,3,0,2,7,0,18,0,3,5,1,0,3,0,6,0,3,6,0,fuqinho
0,1,2,39,1,2,9,2,0,2,0,1,2,7,2,31,2,0,3,0,0,46,0,2,15,0,1,1,1,156,21,1,1,0,2,1,8,0,6,0,0,8,1,173,22,15,12,1,1,3,0,2,7,0,21,0,4,1,1,0,3,0,8,0,3,6,1,fuqinho
0,1,0,13,0,2,5,2,0,2,0,1,0,1,2,24,2,0,0,0,0,30,0,0,12,1,1,1,1,93,10,1,1,0,2,1,4,0,4,0,0,8,1,96,9,2,1,1,1,3,0,2,5,0,20,0,4,4,1,0,3,0,4,0,3,6,0,fuqinho
0,9,56,207,6,14,3,13,0,3,12,4,0,1,86,7,23,10,0,3,0,363,0,1,187,15,25,11,11,1485,185,11,11,22,15,41,0,88,23,10,0,326,54,1301,248,0,16,11,11,4,0,16,59,1,1139,1,154,14,22,13,122,3,114,10,18,23,3,Furko
0,1,0,15,0,0,2,2,0,2,0,1,0,1,7,3,2,0,0,0,0,14,0,1,9,0,7,1,1,49,4,1,1,0,2,10,0,25,2,0,0,13,2,46,15,0,1,1,1,3,0,2,2,0,66,0,3,7,1,0,4,0,3,0,3,6,0,Furko
0,1,15,10,0,0,2,2,0,2,0,1,0,1,7,0,2,0,0,0,0,18,0,0,9,0,7,1,1,72,9,1,1,0,2,10,0,25,8,0,0,13,2,86,29,0,1,1,1,3,0,2,3,0,66,0,3,13,1,0,4,0,17,0,3,6,0,Furko
0,16,46,515,3,24,54,36,0,39,12,11,9,82,263,59,59,115,0,136,1,293,31,12,442,24,22,28,28,1505,98,28,28,14,39,16,27,34,27,0,0,168,84,1557,408,34,187,28,28,15,0,50,59,1,947,0,254,7,59,20,209,3,275,48,14,23,15,Furko
0,3,20,43,1,8,5,9,0,3,12,2,1,7,38,17,13,16,0,3,1,49,2,0,47,4,9,7,7,211,18,7,7,12,9,6,1,4,7,0,0,62,44,149,27,1,22,7,7,3,0,9,2,1,255,0,17,6,32,15,119,1,40,20,3,6,3,Furko
0,1,0,11,0,2,2,2,0,2,0,1,0,2,3,11,2,1,0,1,0,21,0,5,14,0,1,1,1,67,5,1,1,0,2,1,0,0,2,0,0,9,1,62,13,0,2,1,1,3,0,2,4,0,19,0,7,7,1,0,3,0,4,0,3,6,2,Furko
0,1,6,35,1,1,6,5,0,3,0,2,0,7,4,14,4,1,0,3,0,30,0,1,19,2,6,2,2,111,12,2,2,0,4,6,1,3,5,0,0,14,1,120,35,2,10,2,2,3,0,3,6,0,39,0,6,7,3,2,5,1,13,0,3,6,1,Furko
0,1,15,28,0,0,2,2,0,2,0,1,0,1,2,8,2,0,0,0,0,21,0,0,17,0,1,1,1,118,13,1,1,0,2,1,0,0,8,0,0,8,1,107,25,0,1,1,1,3,0,2,2,0,16,0,4,6,1,0,3,0,18,0,3,6,3,Furko
0,1,7,12,0,3,2,2,0,2,0,1,0,1,2,9,2,0,0,0,0,18,0,0,10,0,1,1,1,68,5,1,1,0,2,1,0,0,2,0,0,7,1,68,11,0,1,1,1,3,0,2,4,0,16,0,3,6,1,0,3,0,6,0,3,6,2,Furko
0,1,53,173,1,0,4,2,0,2,0,1,0,3,2,0,2,0,0,0,0,32,0,8,50,0,1,1,1,286,20,1,1,0,2,1,5,0,6,0,0,8,2,380,58,7,3,1,1,3,0,2,29,0,18,0,3,4,1,0,4,0,35,0,3,6,1,fuseidenamida
0,1,27,33,0,0,2,2,0,2,0,1,0,3,2,4,2,0,0,0,0,12,0,0,7,0,1,1,1,59,3,1,1,0,2,1,0,0,2,0,0,8,2,66,5,0,3,1,1,3,0,2,0,0,18,0,3,2,1,0,4,0,3,0,3,6,0,fuseidenamida
0,1,0,10,0,0,11,2,0,2,0,1,0,12,2,7,2,0,0,0,0,25,0,0,10,0,1,1,1,60,10,1,1,0,2,1,4,0,3,0,0,8,2,57,9,7,12,1,1,3,0,2,0,0,18,0,3,5,1,0,4,0,7,0,3,6,0,fuseidenamida
0,1,0,11,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,9,0,1,8,0,1,1,1,37,5,1,1,0,2,1,0,0,2,0,0,8,2,32,12,0,1,1,1,3,0,2,0,0,18,0,3,5,1,0,4,0,9,0,3,6,0,fuseidenamida
0,1,14,52,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,10,0,0,17,0,1,1,1,109,16,1,1,0,2,1,0,0,7,0,0,9,2,111,23,0,15,1,1,3,0,2,7,0,19,0,4,6,1,0,4,0,14,0,3,6,0,fuseidenamida
0,1,48,65,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,21,0,2,20,0,1,1,1,200,15,1,1,0,2,1,0,0,9,0,0,9,2,235,32,0,29,1,1,3,0,2,1,0,23,0,4,6,1,0,4,0,20,0,3,6,2,fuseidenamida
0,1,8,9,0,0,2,2,0,2,0,1,0,4,2,3,2,0,0,0,0,19,0,0,12,0,1,1,1,66,9,1,1,0,2,1,0,0,5,0,0,9,2,72,12,0,4,1,1,3,0,2,1,0,19,0,3,7,1,0,4,0,11,0,3,6,0,fuseidenamida
0,1,4,6,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,11,0,0,7,0,1,1,1,46,7,1,1,0,2,1,0,0,4,0,0,8,2,46,7,0,7,1,1,3,0,2,0,0,18,0,3,6,1,0,4,0,10,0,3,6,1,fuseidenamida
0,1,81,216,0,3,2,2,0,2,12,1,0,1,16,13,9,9,0,3,0,68,0,6,47,0,6,5,5,470,44,5,5,0,6,6,4,3,31,0,0,63,45,430,173,23,42,5,5,3,0,5,6,1,239,0,13,6,11,5,117,1,66,9,3,6,4,fuseidenamida
0,15,1,20,0,3,7,26,0,6,8,4,0,8,44,32,14,1,0,7,2,49,5,0,43,0,3,9,9,117,11,9,9,2,13,4,4,15,6,0,0,23,14,149,26,6,24,9,9,3,0,9,0,4,83,0,25,7,7,1,29,0,6,1,5,8,0,fuwenjie
0,1,0,29,0,0,4,2,0,2,0,1,0,5,2,20,2,0,0,0,0,28,0,1,17,0,1,1,1,99,12,1,1,0,2,1,1,0,5,0,0,8,1,88,20,1,5,1,1,3,0,2,2,0,17,0,4,2,1,0,3,0,6,0,3,6,1,fuwenjie
0,75,81,370,0,0,99,120,16,24,266,20,6,215,848,110,37,37,67,407,30,763,80,0,353,0,1,26,26,1750,282,26,26,13,46,7,140,11,6,0,5,43,48,1516,185,147,1185,26,26,3,5,40,6,14,1685,0,155,34,753,414,123,2,78,137,3,6,0,fuwenjie
0,1,28,75,0,0,2,2,0,2,0,1,0,1,2,18,2,0,0,0,0,34,0,2,18,0,1,1,1,208,15,1,1,0,2,1,5,0,8,0,0,8,1,215,27,10,1,1,1,3,0,2,13,0,21,0,6,3,1,0,3,0,10,0,3,6,0,fuwenjie
0,75,70,382,0,0,102,120,16,24,266,20,6,221,848,115,37,37,67,407,30,774,80,7,356,0,1,26,26,1770,286,26,26,13,46,7,142,11,3,0,5,43,48,1537,194,150,1191,26,26,3,5,40,8,14,1685,0,155,34,753,414,123,2,77,137,3,6,2,fuwenjie
0,75,69,375,0,2,101,120,16,24,266,20,6,221,848,124,37,37,67,407,30,785,80,0,363,0,1,26,26,1785,283,26,26,13,46,7,141,11,5,0,5,44,48,1551,194,149,1191,26,26,3,5,40,8,14,1688,0,157,35,753,414,123,2,77,137,3,6,0,fuwenjie
0,75,87,410,0,1,99,120,16,24,266,20,6,215,848,113,37,37,67,407,30,775,80,0,370,0,1,26,26,1828,292,26,26,13,46,7,141,11,4,0,5,59,52,1604,209,148,1185,26,26,3,7,40,8,14,1763,0,160,35,753,414,123,2,79,137,3,6,1,fuwenjie
0,75,79,370,0,2,99,120,16,24,266,20,6,215,848,110,37,37,67,407,30,764,80,0,355,1,1,26,26,1748,285,26,26,13,46,7,141,11,4,0,5,43,48,1520,186,148,1185,26,26,3,6,40,7,14,1685,0,155,36,753,414,123,2,76,137,3,6,0,fuwenjie
0,75,117,425,0,2,99,120,16,24,266,20,6,215,848,119,37,37,67,407,30,782,80,6,371,2,1,26,26,1929,284,26,26,13,46,7,140,11,6,0,5,46,48,1708,204,147,1185,26,26,3,5,40,8,14,1695,0,157,37,753,414,123,2,82,137,3,6,6,fuwenjie
0,1,4,5,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,9,0,0,8,0,1,1,1,33,3,1,1,0,2,1,0,0,2,0,0,7,1,44,4,0,1,1,1,3,0,2,2,0,16,0,2,4,1,0,3,0,3,0,3,6,0,fz1989
0,1,11,26,0,0,2,2,0,2,0,1,0,1,2,2,2,0,0,0,0,15,0,2,21,0,1,1,1,96,12,1,1,0,2,1,0,0,5,0,0,10,1,97,13,0,1,1,1,3,0,2,2,0,20,0,4,5,1,0,3,0,9,0,3,6,1,fz1989
0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,40,4,0,0,0,0,0,0,0,3,0,0,4,0,38,13,0,0,0,0,3,0,0,1,0,6,0,0,6,0,0,0,0,12,0,0,0,0,fz1989
0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,9,0,0,0,0,67,8,0,0,0,0,0,0,0,4,0,0,7,1,72,18,0,0,0,0,3,1,0,3,0,12,0,2,7,1,0,3,0,14,0,3,6,0,fz1989
0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,45,4,0,0,0,0,0,2,0,3,0,0,7,1,50,6,2,0,0,0,3,0,0,1,0,12,0,2,6,1,0,3,0,6,0,3,6,0,fz1989
0,1,23,22,0,0,2,2,0,2,0,1,0,3,3,7,4,0,0,2,0,23,0,1,15,0,1,2,2,102,7,2,2,0,3,1,1,0,6,0,0,8,1,118,20,1,10,2,2,3,0,2,3,0,18,0,3,8,1,0,4,0,9,1,3,6,0,fz1989
0,0,9,9,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,21,0,0,10,0,0,0,0,68,11,0,0,0,0,0,0,0,5,0,0,4,0,77,14,0,8,0,0,3,0,0,4,0,6,0,0,10,0,0,0,0,11,0,0,0,1,fz1989
0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,0,0,0,0,62,9,0,0,0,0,0,0,0,5,0,0,1,0,77,18,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,8,0,0,0,0,fz1989
0,0,5,29,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,21,0,3,14,0,0,0,0,88,11,0,0,0,0,0,1,0,7,0,0,4,0,101,24,2,3,0,0,3,0,0,12,0,6,0,0,15,0,0,0,0,12,0,0,0,0,fz1989
0,0,13,90,8,2,0,0,0,0,14,0,0,0,1,7,5,9,0,0,2,66,0,10,59,2,0,3,3,306,26,3,3,13,3,0,1,2,7,0,0,129,63,252,36,3,14,3,3,3,0,2,14,1,306,0,34,8,19,8,142,0,51,28,13,24,7,g201513
0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,27,4,0,0,0,0,0,0,0,3,0,0,1,0,42,6,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,0,0,4,0,0,0,0,g201513
0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,5,0,0,0,0,52,7,0,0,0,0,0,0,0,3,0,0,4,0,52,11,0,0,0,0,3,0,0,4,0,6,0,1,7,0,0,0,0,6,0,0,0,1,g201513
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,2,0,0,0,34,6,0,0,0,0,0,0,0,2,0,0,1,0,34,14,0,0,0,0,0,0,0,4,0,0,0,1,8,0,0,0,0,10,0,0,0,0,g201513
0,0,71,171,0,12,5,0,0,0,18,0,2,0,2,65,17,27,1,0,3,203,0,0,142,0,1,9,9,838,63,9,9,11,9,1,2,0,28,0,0,69,49,586,84,2,61,9,9,3,0,2,29,1,255,0,20,9,31,5,131,0,172,102,4,4,11,g201513
0,0,11,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,8,0,0,0,0,70,6,0,0,0,0,0,0,0,5,0,0,1,0,73,20,0,0,0,0,0,0,0,4,0,0,0,1,9,0,0,0,0,14,0,0,0,0,g201513
0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,49,5,0,0,0,0,0,1,0,3,0,0,4,0,64,14,2,0,0,0,3,0,0,9,0,6,0,1,8,0,0,0,0,7,0,0,0,0,g201513
0,1,4,6,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,15,0,0,9,0,1,1,1,47,5,1,1,0,2,1,0,0,4,0,0,7,1,54,8,0,5,1,1,3,0,2,2,0,16,0,3,11,1,0,3,0,8,0,3,6,0,g201513
0,1,11,48,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,17,0,2,12,1,1,1,1,127,19,1,1,0,2,1,2,0,5,0,0,8,1,141,23,4,10,1,1,3,1,2,11,0,21,0,4,8,1,0,3,0,14,0,3,6,2,g201513
0,0,8,31,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,18,0,0,9,0,0,0,0,88,8,0,0,0,0,0,3,0,4,0,0,12,0,90,21,3,1,0,0,3,0,0,2,0,25,0,1,5,0,0,0,0,13,0,1,1,4,gabrielinelus
0,0,18,124,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,135,15,0,0,0,1169,147,0,0,0,0,1,0,0,7,10,0,169,9,1058,165,0,0,0,0,0,0,0,55,0,542,0,125,15,0,0,0,0,61,0,9,9,1,gabrielinelus
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,5,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,7,0,41,5,0,0,0,0,0,0,0,10,0,18,0,1,7,0,0,0,0,6,0,1,1,2,gabrielinelus
0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,46,6,0,0,0,0,0,0,0,4,0,0,2,0,53,17,0,0,0,0,0,0,0,3,0,0,0,1,10,0,0,0,0,11,0,0,0,1,gabrielinelus
0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,10,0,0,0,0,73,10,0,0,0,0,0,0,0,4,0,0,13,0,80,19,0,0,0,0,3,0,0,3,0,26,0,2,10,0,0,0,0,10,0,1,1,2,gabrielinelus
0,4,16,30,2,2,5,7,0,4,2,2,0,13,28,12,8,1,0,4,1,53,2,1,41,0,3,4,4,145,17,4,4,3,6,3,5,7,6,0,0,30,13,146,36,6,20,4,4,3,0,2,4,4,85,0,29,8,5,1,26,0,13,9,2,2,1,gabrielinelus
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,28,5,0,0,0,0,0,0,0,2,0,0,2,0,30,6,0,0,0,0,0,0,0,3,0,3,0,1,7,0,0,0,0,9,0,0,0,1,gabrielinelus
0,15,16,28,2,3,6,26,0,6,10,4,0,8,46,21,16,1,0,14,2,65,6,0,51,0,7,10,10,158,16,10,10,3,14,8,5,15,7,0,0,37,16,163,45,5,33,10,10,3,0,9,4,4,123,0,29,12,10,1,35,0,17,10,6,9,1,gabrielinelus
0,6,20,31,3,2,3,9,0,10,3,3,0,14,32,8,9,1,0,22,1,64,7,1,55,0,4,5,5,173,26,5,5,3,8,3,2,10,12,0,0,31,14,192,45,3,43,5,5,3,1,3,4,7,94,0,34,10,12,2,27,0,22,12,2,2,1,gabrielinelus
0,0,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,9,0,0,0,0,118,7,0,0,0,0,0,0,0,7,0,0,5,0,112,41,0,0,0,0,3,0,0,23,0,7,0,4,4,0,0,0,0,15,0,0,0,0,gagguy
0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,2,0,0,4,0,30,3,0,0,0,0,3,0,0,2,0,6,0,1,5,0,0,0,0,3,0,0,0,0,gagguy
0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,47,3,0,0,0,0,0,0,0,3,0,0,4,0,46,6,0,0,0,0,3,0,0,7,0,6,0,1,5,0,0,0,0,8,0,0,0,0,gagguy
0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,45,3,0,0,0,0,0,3,0,3,0,0,4,0,45,14,5,0,0,0,3,0,0,5,0,6,0,1,4,0,0,0,0,9,0,0,0,0,gagguy
0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,5,0,0,0,0,59,6,0,0,0,0,0,0,0,5,0,0,5,0,66,13,0,0,0,0,3,0,0,13,0,8,0,2,6,0,0,0,0,8,0,0,0,0,gagguy
0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,5,0,0,0,0,81,5,0,0,0,0,0,0,0,5,0,0,5,0,88,17,0,0,0,0,3,0,0,11,0,7,0,4,9,0,0,0,0,9,0,0,0,0,gagguy
0,0,34,43,0,0,1,0,0,0,0,0,0,7,0,0,0,0,4,0,0,14,0,0,4,0,0,0,0,120,8,0,0,0,0,0,5,0,6,0,0,4,0,138,30,5,11,0,0,3,0,0,14,0,6,0,1,5,0,0,0,0,13,0,0,0,1,gagguy
0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,1,0,0,0,57,3,0,0,0,0,0,1,0,3,0,0,4,0,71,10,1,0,0,0,3,0,0,7,0,6,0,1,7,0,0,0,0,9,0,0,0,1,gagguy
0,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,60,7,0,0,0,0,0,0,0,5,0,0,4,0,67,26,0,0,0,0,3,0,0,12,0,6,0,1,7,0,0,0,0,12,0,0,0,2,gagguy
0,1,1,7,0,0,7,2,0,2,0,1,0,4,2,13,2,0,0,0,0,21,0,0,7,0,1,1,1,55,5,1,1,0,2,1,2,0,2,0,0,7,1,54,3,2,4,1,1,3,0,2,1,0,16,0,2,5,1,0,3,0,2,0,3,6,0,Gahon
0,1,1,7,0,0,7,2,0,2,0,1,0,4,2,13,2,0,0,0,0,21,0,0,7,0,1,1,1,55,5,1,1,0,2,1,2,0,2,0,0,7,1,54,3,2,4,1,1,3,0,2,1,0,16,0,2,5,1,0,3,0,2,0,3,6,0,Gahon
0,1,9,44,0,4,4,2,0,2,0,1,0,3,2,8,2,0,0,0,0,13,0,0,14,0,1,1,1,99,3,1,1,0,2,1,0,0,6,0,0,7,1,98,17,0,3,1,1,3,0,2,2,0,16,0,2,4,1,0,3,0,8,0,3,6,0,Gahon
0,1,10,36,2,0,4,2,0,2,0,1,0,3,2,10,8,0,0,0,0,16,0,0,15,1,1,6,6,88,3,6,6,0,7,1,0,0,4,0,0,36,6,91,25,0,3,6,6,3,0,7,1,0,97,0,5,4,13,0,30,0,19,0,9,12,0,Gahon
0,1,11,37,0,0,4,2,0,2,0,1,0,3,2,13,2,0,0,0,0,18,0,0,13,0,1,1,1,98,3,1,1,0,2,1,0,0,4,0,0,7,1,82,27,0,3,1,1,3,0,2,0,0,16,0,2,6,1,0,3,0,16,0,3,6,2,Gahon
0,1,9,68,0,0,3,2,0,2,0,1,0,2,2,4,2,0,0,0,0,12,0,0,13,0,1,1,1,116,6,1,1,0,2,1,0,0,7,0,0,9,1,129,30,0,2,1,1,3,0,2,5,0,19,0,3,4,1,0,3,0,7,0,4,7,0,Gahon
0,1,11,26,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,16,0,0,10,0,1,1,1,85,4,1,1,0,2,1,0,0,4,0,0,7,1,87,15,0,1,1,1,3,0,2,5,0,16,0,3,12,1,0,3,0,12,0,3,6,0,Gahon
0,1,37,43,0,0,6,2,0,2,0,1,0,1,2,12,2,0,0,0,0,21,0,3,17,0,1,1,1,164,10,1,1,0,2,1,0,0,7,0,0,8,1,177,20,0,38,1,1,3,0,2,0,0,18,0,8,4,1,0,3,0,7,0,3,6,0,Gahon
0,1,15,18,0,0,4,2,0,2,1,1,0,1,11,12,2,0,0,1,0,19,0,0,15,0,1,1,1,89,4,1,1,0,2,1,0,0,6,0,0,18,11,88,13,0,3,1,1,3,0,2,0,0,27,0,7,6,1,0,13,0,6,1,3,6,0,Gahon
0,1,10,46,0,0,2,2,0,2,0,1,0,1,2,7,2,0,0,0,0,22,0,0,22,1,1,1,1,132,6,1,1,0,2,1,0,0,8,0,0,9,1,116,21,0,1,1,1,3,0,2,2,0,18,0,4,7,1,0,3,0,17,0,3,6,2,gamelife
